Index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1217,0.58,0.696,7,-10.91,1,0.0408,0.66,0.852,0.145,0.721,93.688,audio_features,2lDODk7inZnmUHbIjUnIwP,spotify:track:2lDODk7inZnmUHbIjUnIwP,https://api.spotify.com/v1/tracks/2lDODk7inZnmUHbIjUnIwP,https://api.spotify.com/v1/audio-analysis/2lDODk7inZnmUHbIjUnIwP,111787,4
1218,0.512,0.651,8,-10.884,1,0.0455,0.114,0.00463,0.117,0.284,141.978,audio_features,7tnYWHcfPLXuqUUoq0ePIm,spotify:track:7tnYWHcfPLXuqUUoq0ePIm,https://api.spotify.com/v1/tracks/7tnYWHcfPLXuqUUoq0ePIm,https://api.spotify.com/v1/audio-analysis/7tnYWHcfPLXuqUUoq0ePIm,246761,4
1219,0.7,0.747,8,-5.25,1,0.152,0.295,9.09E-06,0.0919,0.885,174.008,audio_features,4oPh7HAoMR1bLBbxwqKmgn,spotify:track:4oPh7HAoMR1bLBbxwqKmgn,https://api.spotify.com/v1/tracks/4oPh7HAoMR1bLBbxwqKmgn,https://api.spotify.com/v1/audio-analysis/4oPh7HAoMR1bLBbxwqKmgn,169683,4
1220,0.602,0.763,9,-6.241,1,0.344,0.0774,1.28E-05,0.173,0.552,84.852,audio_features,7ybjsX4wC7oSBYYjEGqbHh,spotify:track:7ybjsX4wC7oSBYYjEGqbHh,https://api.spotify.com/v1/tracks/7ybjsX4wC7oSBYYjEGqbHh,https://api.spotify.com/v1/audio-analysis/7ybjsX4wC7oSBYYjEGqbHh,172236,4
1221,0.656,0.796,11,-4.294,0,0.0437,0.222,0,0.36,0.699,95.009,audio_features,43mGIsFZwISk1WWTcAK728,spotify:track:43mGIsFZwISk1WWTcAK728,https://api.spotify.com/v1/tracks/43mGIsFZwISk1WWTcAK728,https://api.spotify.com/v1/audio-analysis/43mGIsFZwISk1WWTcAK728,221020,4
1222,0.415,0.563,10,-7.476,1,0.0382,0.0129,0,0.164,0.412,142.469,audio_features,6eCIYNIasTRya5UYBWjxSE,spotify:track:6eCIYNIasTRya5UYBWjxSE,https://api.spotify.com/v1/tracks/6eCIYNIasTRya5UYBWjxSE,https://api.spotify.com/v1/audio-analysis/6eCIYNIasTRya5UYBWjxSE,188941,4
1223,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,audio_features,6OufwUcCqo81guU2jAlDVP,spotify:track:6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/tracks/6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/audio-analysis/6OufwUcCqo81guU2jAlDVP,241970,4
1224,0.78,0.898,11,-5.393,1,0.0426,0.221,0.00283,0.11,0.278,128.214,audio_features,7jVH8CXr0MSpGheHOjN4NA,spotify:track:7jVH8CXr0MSpGheHOjN4NA,https://api.spotify.com/v1/tracks/7jVH8CXr0MSpGheHOjN4NA,https://api.spotify.com/v1/audio-analysis/7jVH8CXr0MSpGheHOjN4NA,91732,4
1225,0.839,0.736,4,-4.833,0,0.286,0.294,0,0.339,0.783,81.859,audio_features,4mfc9g4VHf8e7mVLiPEsrq,spotify:track:4mfc9g4VHf8e7mVLiPEsrq,https://api.spotify.com/v1/tracks/4mfc9g4VHf8e7mVLiPEsrq,https://api.spotify.com/v1/audio-analysis/4mfc9g4VHf8e7mVLiPEsrq,306200,4
1226,0.582,0.537,0,-9.229,1,0.619,0.129,0,0.0749,0.771,82.103,audio_features,0nqhKXDjsyBMvbeWmgijD0,spotify:track:0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/tracks/0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/audio-analysis/0nqhKXDjsyBMvbeWmgijD0,180930,4
1227,0.584,0.859,8,-5.616,1,0.121,0.0144,0,0.847,0.369,77.005,audio_features,2BITQ360Knh6qNAOqR7Dyq,spotify:track:2BITQ360Knh6qNAOqR7Dyq,https://api.spotify.com/v1/tracks/2BITQ360Knh6qNAOqR7Dyq,https://api.spotify.com/v1/audio-analysis/2BITQ360Knh6qNAOqR7Dyq,236883,4
1228,0.596,0.65,9,-5.167,1,0.337,0.138,0,0.14,0.188,133.997,audio_features,4lUmnwRybYH7mMzf16xB0y,spotify:track:4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/tracks/4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/audio-analysis/4lUmnwRybYH7mMzf16xB0y,257428,4
1229,0.921,0.752,6,-4.32,1,0.27,0.0174,0,0.135,0.705,96.985,audio_features,5H3B1WtZYGmyOYOXgQltKU,spotify:track:5H3B1WtZYGmyOYOXgQltKU,https://api.spotify.com/v1/tracks/5H3B1WtZYGmyOYOXgQltKU,https://api.spotify.com/v1/audio-analysis/5H3B1WtZYGmyOYOXgQltKU,321667,4
1230,0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
1231,0.787,0.731,7,-3.295,1,0.156,0.0168,8.70E-05,0.0839,0.511,80.98,audio_features,6Db8IlZ7YY1pfIjJllejyH,spotify:track:6Db8IlZ7YY1pfIjJllejyH,https://api.spotify.com/v1/tracks/6Db8IlZ7YY1pfIjJllejyH,https://api.spotify.com/v1/audio-analysis/6Db8IlZ7YY1pfIjJllejyH,320640,4
1232,0.802,0.755,4,-3.138,0,0.0564,0.0215,0,0.295,0.58,130.027,audio_features,4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,350320,4
1233,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34E-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4
1234,0.69,0.573,1,-8.675,0,0.421,0.0843,0,0.671,0.404,90.185,audio_features,5kH2a9KFmkkDme5LPRgjOz,spotify:track:5kH2a9KFmkkDme5LPRgjOz,https://api.spotify.com/v1/tracks/5kH2a9KFmkkDme5LPRgjOz,https://api.spotify.com/v1/audio-analysis/5kH2a9KFmkkDme5LPRgjOz,170742,4
1235,0.883,0.716,7,-8.127,1,0.414,0.435,0,0.0801,0.761,141.066,audio_features,1JAkXiY10vwLhSbcsiimrp,spotify:track:1JAkXiY10vwLhSbcsiimrp,https://api.spotify.com/v1/tracks/1JAkXiY10vwLhSbcsiimrp,https://api.spotify.com/v1/audio-analysis/1JAkXiY10vwLhSbcsiimrp,205106,4
1236,0.404,0.923,0,-4.235,0,0.0547,0.00107,0.0163,0.0637,0.248,81.058,audio_features,1twBt7aZiy7HWPG025QGuP,spotify:track:1twBt7aZiy7HWPG025QGuP,https://api.spotify.com/v1/tracks/1twBt7aZiy7HWPG025QGuP,https://api.spotify.com/v1/audio-analysis/1twBt7aZiy7HWPG025QGuP,235600,4
1237,0.407,0.876,8,-4.145,1,0.0529,0.000254,0.00265,0.215,0.521,116.335,audio_features,7MeXwzhSDGfqNfuFANgzVC,spotify:track:7MeXwzhSDGfqNfuFANgzVC,https://api.spotify.com/v1/tracks/7MeXwzhSDGfqNfuFANgzVC,https://api.spotify.com/v1/audio-analysis/7MeXwzhSDGfqNfuFANgzVC,218933,3
1238,0.725,0.446,11,-11.163,0,0.202,0.0611,0,0.125,0.16,126.922,audio_features,6yaWEe6vv0QBTavUkzpyh9,spotify:track:6yaWEe6vv0QBTavUkzpyh9,https://api.spotify.com/v1/tracks/6yaWEe6vv0QBTavUkzpyh9,https://api.spotify.com/v1/audio-analysis/6yaWEe6vv0QBTavUkzpyh9,107717,4
1239,0.443,0.731,0,-4.997,1,0.255,0.289,0,0.207,0.956,147.818,audio_features,06BY7fb0Ztz7f7JPRWSBZ3,spotify:track:06BY7fb0Ztz7f7JPRWSBZ3,https://api.spotify.com/v1/tracks/06BY7fb0Ztz7f7JPRWSBZ3,https://api.spotify.com/v1/audio-analysis/06BY7fb0Ztz7f7JPRWSBZ3,168649,4
1240,0.603,0.718,11,-5.667,0,0.297,0.0727,7.31E-06,0.229,0.649,78.05,audio_features,4sCo94hVNKTO2VTCfulT6s,spotify:track:4sCo94hVNKTO2VTCfulT6s,https://api.spotify.com/v1/tracks/4sCo94hVNKTO2VTCfulT6s,https://api.spotify.com/v1/audio-analysis/4sCo94hVNKTO2VTCfulT6s,175385,4
1241,0.797,0.767,11,-5.38,0,0.107,0.214,0.00936,0.222,0.311,97.985,audio_features,3Tfl0pfnK589LKD0vJmgCZ,spotify:track:3Tfl0pfnK589LKD0vJmgCZ,https://api.spotify.com/v1/tracks/3Tfl0pfnK589LKD0vJmgCZ,https://api.spotify.com/v1/audio-analysis/3Tfl0pfnK589LKD0vJmgCZ,173878,4
1242,0.808,0.837,6,-5.336,0,0.325,0.0637,0,0.148,0.752,150.019,audio_features,4WGVGxeh7BD6p3hnLCTOXi,spotify:track:4WGVGxeh7BD6p3hnLCTOXi,https://api.spotify.com/v1/tracks/4WGVGxeh7BD6p3hnLCTOXi,https://api.spotify.com/v1/audio-analysis/4WGVGxeh7BD6p3hnLCTOXi,192000,4
1243,0.672,0.708,3,-5.991,0,0.272,0.0445,0.0199,0.129,0.785,87.905,audio_features,37hdLoozh7mKLbDeO5GAt8,spotify:track:37hdLoozh7mKLbDeO5GAt8,https://api.spotify.com/v1/tracks/37hdLoozh7mKLbDeO5GAt8,https://api.spotify.com/v1/audio-analysis/37hdLoozh7mKLbDeO5GAt8,146080,4
1244,0.729,0.68,6,-8.22,0,0.267,0.398,2.54E-05,0.34,0.72,79.973,audio_features,0f2wkDmAlLAo90gE5d1yPU,spotify:track:0f2wkDmAlLAo90gE5d1yPU,https://api.spotify.com/v1/tracks/0f2wkDmAlLAo90gE5d1yPU,https://api.spotify.com/v1/audio-analysis/0f2wkDmAlLAo90gE5d1yPU,133218,4
1245,0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021,audio_features,1D3z6HTiQsNmZxjl7F7eoG,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,https://api.spotify.com/v1/tracks/1D3z6HTiQsNmZxjl7F7eoG,https://api.spotify.com/v1/audio-analysis/1D3z6HTiQsNmZxjl7F7eoG,218802,4
1246,0.657,0.557,6,-8.475,0,0.333,0.59,6.51E-05,0.11,0.164,117.012,audio_features,6Ao7vZdsONH1eGcMEzfvSG,spotify:track:6Ao7vZdsONH1eGcMEzfvSG,https://api.spotify.com/v1/tracks/6Ao7vZdsONH1eGcMEzfvSG,https://api.spotify.com/v1/audio-analysis/6Ao7vZdsONH1eGcMEzfvSG,152578,4
1247,0.767,0.596,5,-8.275,1,0.434,0.148,0,0.176,0.538,131.109,audio_features,6zyCx7l8YjRQYvmL1WAo1D,spotify:track:6zyCx7l8YjRQYvmL1WAo1D,https://api.spotify.com/v1/tracks/6zyCx7l8YjRQYvmL1WAo1D,https://api.spotify.com/v1/audio-analysis/6zyCx7l8YjRQYvmL1WAo1D,109158,4
1248,0.685,0.594,6,-9.667,0,0.423,0.109,0,0.133,0.0696,129.988,audio_features,2usFsiOedqPmrZvOnkuvia,spotify:track:2usFsiOedqPmrZvOnkuvia,https://api.spotify.com/v1/tracks/2usFsiOedqPmrZvOnkuvia,https://api.spotify.com/v1/audio-analysis/2usFsiOedqPmrZvOnkuvia,74378,3
1249,0.677,0.571,10,-9.121,0,0.38,0.0321,0,0.0995,0.121,154.027,audio_features,7mF9ECkl1LQw0ZnFkHpf87,spotify:track:7mF9ECkl1LQw0ZnFkHpf87,https://api.spotify.com/v1/tracks/7mF9ECkl1LQw0ZnFkHpf87,https://api.spotify.com/v1/audio-analysis/7mF9ECkl1LQw0ZnFkHpf87,87531,4
1250,0.511,0.655,3,-9.043,0,0.119,0.0533,0,0.093,0.587,136.682,audio_features,2RW8Zrl1jOy6eU66P1ueBV,spotify:track:2RW8Zrl1jOy6eU66P1ueBV,https://api.spotify.com/v1/tracks/2RW8Zrl1jOy6eU66P1ueBV,https://api.spotify.com/v1/audio-analysis/2RW8Zrl1jOy6eU66P1ueBV,85920,4
1251,0.667,0.698,1,-8.686,0,0.515,0.0937,0,0.123,0.219,96.371,audio_features,3MCGmEtDADjNQ8I0cNQK4U,spotify:track:3MCGmEtDADjNQ8I0cNQK4U,https://api.spotify.com/v1/tracks/3MCGmEtDADjNQ8I0cNQK4U,https://api.spotify.com/v1/audio-analysis/3MCGmEtDADjNQ8I0cNQK4U,107125,3
1252,0.696,0.658,10,-8.184,1,0.352,0.0291,0,0.126,0.466,142.343,audio_features,0crkrMINYEVt1qmBCJEPEZ,spotify:track:0crkrMINYEVt1qmBCJEPEZ,https://api.spotify.com/v1/tracks/0crkrMINYEVt1qmBCJEPEZ,https://api.spotify.com/v1/audio-analysis/0crkrMINYEVt1qmBCJEPEZ,90854,4
1253,0.782,0.781,11,-7.132,1,0.306,0.0985,0,0.143,0.431,136.08,audio_features,0V7fFdSCLSCWlvyyiUrQIM,spotify:track:0V7fFdSCLSCWlvyyiUrQIM,https://api.spotify.com/v1/tracks/0V7fFdSCLSCWlvyyiUrQIM,https://api.spotify.com/v1/audio-analysis/0V7fFdSCLSCWlvyyiUrQIM,102000,4
1254,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4
1255,0.557,0.821,2,-6.888,1,0.136,0.0137,0,0.105,0.411,126.944,audio_features,73ZwZfkX2LwUiiQu1RjFPY,spotify:track:73ZwZfkX2LwUiiQu1RjFPY,https://api.spotify.com/v1/tracks/73ZwZfkX2LwUiiQu1RjFPY,https://api.spotify.com/v1/audio-analysis/73ZwZfkX2LwUiiQu1RjFPY,137953,4
1256,0.62,0.699,0,-7.308,1,0.0825,0.0671,6.86E-05,0.105,0.4,140.925,audio_features,0aa1aeQpP1ykD13jc9OO6d,spotify:track:0aa1aeQpP1ykD13jc9OO6d,https://api.spotify.com/v1/tracks/0aa1aeQpP1ykD13jc9OO6d,https://api.spotify.com/v1/audio-analysis/0aa1aeQpP1ykD13jc9OO6d,156650,4
1257,0.668,0.611,8,-9.309,1,0.136,0.0218,0,0.103,0.552,99.987,audio_features,5ngGfq9wGoZ0AhRgxDmEdq,spotify:track:5ngGfq9wGoZ0AhRgxDmEdq,https://api.spotify.com/v1/tracks/5ngGfq9wGoZ0AhRgxDmEdq,https://api.spotify.com/v1/audio-analysis/5ngGfq9wGoZ0AhRgxDmEdq,175123,4
1258,0.688,0.631,7,-7.8,0,0.0881,0.179,0,0.0646,0.381,132.064,audio_features,20L3eCS3cDsn4gERDfE1MM,spotify:track:20L3eCS3cDsn4gERDfE1MM,https://api.spotify.com/v1/tracks/20L3eCS3cDsn4gERDfE1MM,https://api.spotify.com/v1/audio-analysis/20L3eCS3cDsn4gERDfE1MM,178200,4
1259,0.939,0.559,1,-8.54,1,0.36,0.163,2.59E-06,0.0974,0.654,103.034,audio_features,421j8vWv8IhKLx1EB3sDH6,spotify:track:421j8vWv8IhKLx1EB3sDH6,https://api.spotify.com/v1/tracks/421j8vWv8IhKLx1EB3sDH6,https://api.spotify.com/v1/audio-analysis/421j8vWv8IhKLx1EB3sDH6,97871,4
1260,0.455,0.567,5,-7.344,0,0.123,0.139,0,0.213,0.872,130.015,audio_features,2Yr8alPWSGlm5WD4iKc4fK,spotify:track:2Yr8alPWSGlm5WD4iKc4fK,https://api.spotify.com/v1/tracks/2Yr8alPWSGlm5WD4iKc4fK,https://api.spotify.com/v1/audio-analysis/2Yr8alPWSGlm5WD4iKc4fK,181246,4
1261,0.79,0.692,7,-7.726,1,0.246,0.425,9.42E-06,0.116,0.259,96.73,audio_features,3iZKQU7zgHw2tFuqD7mdqL,spotify:track:3iZKQU7zgHw2tFuqD7mdqL,https://api.spotify.com/v1/tracks/3iZKQU7zgHw2tFuqD7mdqL,https://api.spotify.com/v1/audio-analysis/3iZKQU7zgHw2tFuqD7mdqL,252800,4
1262,0.756,0.657,10,-6.185,1,0.155,0.0319,0,0.143,0.285,90.003,audio_features,3QTSgpusf68Xu7SAP0wj1y,spotify:track:3QTSgpusf68Xu7SAP0wj1y,https://api.spotify.com/v1/tracks/3QTSgpusf68Xu7SAP0wj1y,https://api.spotify.com/v1/audio-analysis/3QTSgpusf68Xu7SAP0wj1y,202667,4
1263,0.88,0.741,5,-5.377,0,0.0553,0.226,2.96E-05,0.0894,0.779,129.965,audio_features,5AKabdYp10Yc6uVkLz5EVZ,spotify:track:5AKabdYp10Yc6uVkLz5EVZ,https://api.spotify.com/v1/tracks/5AKabdYp10Yc6uVkLz5EVZ,https://api.spotify.com/v1/audio-analysis/5AKabdYp10Yc6uVkLz5EVZ,195692,4
1264,0.577,0.844,1,-5.295,1,0.427,0.0813,0,0.123,0.619,125.8,audio_features,4QEPUerQmRAr7xZJRmz7UQ,spotify:track:4QEPUerQmRAr7xZJRmz7UQ,https://api.spotify.com/v1/tracks/4QEPUerQmRAr7xZJRmz7UQ,https://api.spotify.com/v1/audio-analysis/4QEPUerQmRAr7xZJRmz7UQ,165921,3
1265,0.527,0.415,5,-7.184,1,0.131,0.329,0,0.195,0.12,125.357,audio_features,30Zcjs7pgEkmJA1lEbGSWT,spotify:track:30Zcjs7pgEkmJA1lEbGSWT,https://api.spotify.com/v1/tracks/30Zcjs7pgEkmJA1lEbGSWT,https://api.spotify.com/v1/audio-analysis/30Zcjs7pgEkmJA1lEbGSWT,236120,4
1266,0.679,0.754,8,-6.965,1,0.186,0.323,0,0.126,0.905,86.993,audio_features,2iaCM7WvOknQI1230hA9eK,spotify:track:2iaCM7WvOknQI1230hA9eK,https://api.spotify.com/v1/tracks/2iaCM7WvOknQI1230hA9eK,https://api.spotify.com/v1/audio-analysis/2iaCM7WvOknQI1230hA9eK,203493,4
1267,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83E-05,0.104,0.123,114.089,audio_features,1v1oIWf2Xgh54kIWuKsDf6,spotify:track:1v1oIWf2Xgh54kIWuKsDf6,https://api.spotify.com/v1/tracks/1v1oIWf2Xgh54kIWuKsDf6,https://api.spotify.com/v1/audio-analysis/1v1oIWf2Xgh54kIWuKsDf6,248827,4
1268,0.739,0.627,6,-4.955,0,0.162,0.133,0,0.223,0.196,93.591,audio_features,20XT7TO32dN1s9xtowLPuR,spotify:track:20XT7TO32dN1s9xtowLPuR,https://api.spotify.com/v1/tracks/20XT7TO32dN1s9xtowLPuR,https://api.spotify.com/v1/audio-analysis/20XT7TO32dN1s9xtowLPuR,129626,4
1269,0.562,0.788,1,-5.475,1,0.327,0.259,0,0.0614,0.696,168.463,audio_features,6VjVQnDH8wXVhVhGx2sF0r,spotify:track:6VjVQnDH8wXVhVhGx2sF0r,https://api.spotify.com/v1/tracks/6VjVQnDH8wXVhVhGx2sF0r,https://api.spotify.com/v1/audio-analysis/6VjVQnDH8wXVhVhGx2sF0r,208571,4
1270,0.777,0.76,7,-3.958,1,0.299,0.0922,0,0.241,0.79,92.019,audio_features,596fQREtpVHWRl3xCmVhEM,spotify:track:596fQREtpVHWRl3xCmVhEM,https://api.spotify.com/v1/tracks/596fQREtpVHWRl3xCmVhEM,https://api.spotify.com/v1/audio-analysis/596fQREtpVHWRl3xCmVhEM,130435,4
1271,0.562,0.765,11,-5.941,0,0.461,0.23,0,0.111,0.567,175.055,audio_features,3X2hj2FtEjHTYr6CMRO2my,spotify:track:3X2hj2FtEjHTYr6CMRO2my,https://api.spotify.com/v1/tracks/3X2hj2FtEjHTYr6CMRO2my,https://api.spotify.com/v1/audio-analysis/3X2hj2FtEjHTYr6CMRO2my,226286,4
1272,0.549,0.817,8,-4.531,0,0.472,0.245,0,0.308,0.624,168.026,audio_features,4CNrSGHHPodDltXIt7erD1,spotify:track:4CNrSGHHPodDltXIt7erD1,https://api.spotify.com/v1/tracks/4CNrSGHHPodDltXIt7erD1,https://api.spotify.com/v1/audio-analysis/4CNrSGHHPodDltXIt7erD1,154286,4
1273,0.66,0.673,8,-4.282,1,0.292,0.167,0,0.33,0.591,86.912,audio_features,2XT6slYJ3fqn04ltG5uebe,spotify:track:2XT6slYJ3fqn04ltG5uebe,https://api.spotify.com/v1/tracks/2XT6slYJ3fqn04ltG5uebe,https://api.spotify.com/v1/audio-analysis/2XT6slYJ3fqn04ltG5uebe,137931,4
1274,0.701,0.826,7,-4.486,1,0.446,0.25,0,0.363,0.75,124.394,audio_features,4aHu4XrcUdqfm3o3jRhjzI,spotify:track:4aHu4XrcUdqfm3o3jRhjzI,https://api.spotify.com/v1/tracks/4aHu4XrcUdqfm3o3jRhjzI,https://api.spotify.com/v1/audio-analysis/4aHu4XrcUdqfm3o3jRhjzI,108511,5
1275,0.662,0.77,2,-4.091,1,0.233,0.181,0,0.125,0.37,124.95,audio_features,7us2M1m8cXkpHMBbEgFAiH,spotify:track:7us2M1m8cXkpHMBbEgFAiH,https://api.spotify.com/v1/tracks/7us2M1m8cXkpHMBbEgFAiH,https://api.spotify.com/v1/audio-analysis/7us2M1m8cXkpHMBbEgFAiH,163214,5
1276,0.618,0.739,4,-4.69,0,0.285,0.0805,0,0.276,0.722,111.854,audio_features,4WQ9yeL5N5UNbCfVfKPUlz,spotify:track:4WQ9yeL5N5UNbCfVfKPUlz,https://api.spotify.com/v1/tracks/4WQ9yeL5N5UNbCfVfKPUlz,https://api.spotify.com/v1/audio-analysis/4WQ9yeL5N5UNbCfVfKPUlz,207143,5
1277,0.496,0.854,2,-4.972,1,0.375,0.133,0,0.0806,0.698,166.333,audio_features,62UFqGkqbTGr5n3ho5QF0n,spotify:track:62UFqGkqbTGr5n3ho5QF0n,https://api.spotify.com/v1/tracks/62UFqGkqbTGr5n3ho5QF0n,https://api.spotify.com/v1/audio-analysis/62UFqGkqbTGr5n3ho5QF0n,145301,4
1278,0.741,0.488,0,-5.918,0,0.293,0.296,0,0.688,0.674,153.977,audio_features,68vom3bFBcSzohVB8AjexB,spotify:track:68vom3bFBcSzohVB8AjexB,https://api.spotify.com/v1/tracks/68vom3bFBcSzohVB8AjexB,https://api.spotify.com/v1/audio-analysis/68vom3bFBcSzohVB8AjexB,148831,4
1279,0.816,0.546,11,-7.484,0,0.184,0.0347,0.000199,0.143,0.682,95.997,audio_features,7BIwZhfGXTup9z9U7hbhVH,spotify:track:7BIwZhfGXTup9z9U7hbhVH,https://api.spotify.com/v1/tracks/7BIwZhfGXTup9z9U7hbhVH,https://api.spotify.com/v1/audio-analysis/7BIwZhfGXTup9z9U7hbhVH,164000,4
1280,0.802,0.82,3,-4.123,0,0.312,0.237,9.53E-06,0.106,0.453,92.519,audio_features,5cHF8n70bUEKBLRsUbDdgf,spotify:track:5cHF8n70bUEKBLRsUbDdgf,https://api.spotify.com/v1/tracks/5cHF8n70bUEKBLRsUbDdgf,https://api.spotify.com/v1/audio-analysis/5cHF8n70bUEKBLRsUbDdgf,97297,4
1281,0.923,0.486,1,-7.42,1,0.369,0.495,0,0.175,0.388,140.001,audio_features,21x1FpH5mmrRCxWMRWofMM,spotify:track:21x1FpH5mmrRCxWMRWofMM,https://api.spotify.com/v1/tracks/21x1FpH5mmrRCxWMRWofMM,https://api.spotify.com/v1/audio-analysis/21x1FpH5mmrRCxWMRWofMM,187211,4
1282,0.855,0.792,2,-4.949,1,0.143,0.552,0,0.17,0.623,142.965,audio_features,1tLV0GD0WXQ1Z8BKOQscti,spotify:track:1tLV0GD0WXQ1Z8BKOQscti,https://api.spotify.com/v1/tracks/1tLV0GD0WXQ1Z8BKOQscti,https://api.spotify.com/v1/audio-analysis/1tLV0GD0WXQ1Z8BKOQscti,148750,4
1283,0.892,0.721,9,-6.018,0,0.0906,0.497,2.18E-06,0.147,0.581,98.992,audio_features,2wMBD5IM6wMY22yMgkXfK5,spotify:track:2wMBD5IM6wMY22yMgkXfK5,https://api.spotify.com/v1/tracks/2wMBD5IM6wMY22yMgkXfK5,https://api.spotify.com/v1/audio-analysis/2wMBD5IM6wMY22yMgkXfK5,220773,4
1284,0.439,0.736,10,-4.939,0,0.35,0.0117,0,0.0738,0.41,90.513,audio_features,5sZumeDGw9xUOBTSrZDE2X,spotify:track:5sZumeDGw9xUOBTSrZDE2X,https://api.spotify.com/v1/tracks/5sZumeDGw9xUOBTSrZDE2X,https://api.spotify.com/v1/audio-analysis/5sZumeDGw9xUOBTSrZDE2X,206853,1
1285,0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,audio_features,69Kzq3FMkDwiSFBQzRckFD,spotify:track:69Kzq3FMkDwiSFBQzRckFD,https://api.spotify.com/v1/tracks/69Kzq3FMkDwiSFBQzRckFD,https://api.spotify.com/v1/audio-analysis/69Kzq3FMkDwiSFBQzRckFD,221533,4
1286,0.541,0.789,10,-5.821,0,0.0422,0.0156,1.78E-05,0.124,0.419,108.204,audio_features,1MEznYdUSMGriy96I3XAp1,spotify:track:1MEznYdUSMGriy96I3XAp1,https://api.spotify.com/v1/tracks/1MEznYdUSMGriy96I3XAp1,https://api.spotify.com/v1/audio-analysis/1MEznYdUSMGriy96I3XAp1,144371,4
1287,0.793,0.546,6,-5.99,0,0.129,0.0207,0,0.0934,0.467,115.078,audio_features,0he7EfF5m73DQmTZ3mteJR,spotify:track:0he7EfF5m73DQmTZ3mteJR,https://api.spotify.com/v1/tracks/0he7EfF5m73DQmTZ3mteJR,https://api.spotify.com/v1/audio-analysis/0he7EfF5m73DQmTZ3mteJR,168606,4
1288,0.564,0.708,11,-6.714,0,0.0893,0.359,0,0.139,0.488,79.022,audio_features,7tZ3j6ftRvAWfuMLrOVEfr,spotify:track:7tZ3j6ftRvAWfuMLrOVEfr,https://api.spotify.com/v1/tracks/7tZ3j6ftRvAWfuMLrOVEfr,https://api.spotify.com/v1/audio-analysis/7tZ3j6ftRvAWfuMLrOVEfr,214786,4
1289,0.697,0.771,4,-4.612,0,0.237,0.0262,3.13E-06,0.0612,0.581,129.123,audio_features,3YXOKfDchF2QRNXXJpgmCx,spotify:track:3YXOKfDchF2QRNXXJpgmCx,https://api.spotify.com/v1/tracks/3YXOKfDchF2QRNXXJpgmCx,https://api.spotify.com/v1/audio-analysis/3YXOKfDchF2QRNXXJpgmCx,156279,4
1290,0.458,0.625,10,-7.053,0,0.18,0.394,0,0.107,0.353,78.54,audio_features,4MTlIhliwFJnTfbEoctDyB,spotify:track:4MTlIhliwFJnTfbEoctDyB,https://api.spotify.com/v1/tracks/4MTlIhliwFJnTfbEoctDyB,https://api.spotify.com/v1/audio-analysis/4MTlIhliwFJnTfbEoctDyB,220235,4
1291,0.5,0.644,0,-5.349,1,0.184,0.127,0,0.0703,0.247,167.963,audio_features,1tjOgR3A8vzYKXpqjkVgec,spotify:track:1tjOgR3A8vzYKXpqjkVgec,https://api.spotify.com/v1/tracks/1tjOgR3A8vzYKXpqjkVgec,https://api.spotify.com/v1/audio-analysis/1tjOgR3A8vzYKXpqjkVgec,184234,4
